id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response
7290,1985,graduation,single,70596.0,0,0,1336608000000000000,68,347,44,534,17.0,0,26.0,1,3,5,12,2,0,0,0,0,0,0,3,11,0
3846,1974,graduation,married,42557.0,0,1,-9223372036854775808,98,192,5,53,0.0,5,15.0,4,6,1,4,8,0,0,0,0,0,0,3,11,0
8104,1951,phd,married,53312.0,0,0,1378598400000000000,32,241,0,12,0.0,0,25.0,1,5,1,5,7,0,0,0,0,0,0,3,11,0
4507,1952,graduation,single,72228.0,0,0,-9223372036854775808,87,631,28,491,30.0,14,56.0,1,6,7,8,3,0,0,0,0,0,0,3,11,0
11013,1987,graduation,together,67605.0,0,0,-9223372036854775808,84,336,28,282,120.5,54,54.0,1,2,8,6,1,0,0,0,0,0,0,3,11,0
4491,1949,master,married,62845.0,1,1,1326153600000000000,3,1099,0,45,0.0,0,34.0,6,3,4,10,8,0,0,0,0,0,0,3,11,0
3759,1958,graduation,together,65196.0,0,2,-9223372036854775808,34,743,19,181,12.0,0,126.5,2,7,6,11,5,0,0,0,0,0,0,3,11,0
1162,1987,phd,single,42000.0,0,0,1380585600000000000,23,124,81,267,85.0,59,35.0,2,5,2,11,5,0,0,0,0,0,0,3,11,0
2055,1973,phd,divorced,35860.0,1,1,-9223372036854775808,37,15,0,8,4.0,2,20.0,2,1,1,2,5,0,0,0,0,0,0,3,11,0
10766,1964,phd,married,65526.0,0,1,1415059200000000000,22,397,19,69,12.0,0,9.0,1,4,4,8,2,0,0,0,0,0,0,3,11,0
4415,1961,graduation,married,16860.0,1,1,1355011200000000000,19,10,4,4,3.0,3,14.0,3,1,1,3,7,0,0,0,0,0,0,3,11,0
3005,1992,graduation,single,83528.0,0,0,1388880000000000000,7,530,81,556,120.5,44,126.5,1,4,10,8,1,0,0,0,0,0,0,3,11,0
2223,1965,2n cycle,divorced,64176.0,0,1,1331164800000000000,52,1215,33,249,64.0,81,126.5,6,8,9,8,6,0,0,0,0,0,0,3,11,0
4817,1956,graduation,divorced,22304.0,0,0,1333843200000000000,91,3,2,7,0.0,4,2.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0
2875,1978,graduation,married,67023.0,0,0,1396483200000000000,93,444,44,382,11.0,8,17.0,1,3,7,13,2,0,0,0,0,0,0,3,11,0
10536,1971,phd,together,32892.0,1,0,-9223372036854775808,78,26,0,15,2.0,1,2.0,2,3,0,3,8,0,0,0,0,0,0,3,11,0
11112,1966,graduation,together,70713.0,0,1,1331510400000000000,23,736,81,279,82.0,76,126.5,6,5,6,8,3,0,0,0,0,0,0,3,11,0
3807,1955,graduation,together,59925.0,0,1,-9223372036854775808,83,473,21,176,19.0,21,56.0,3,9,2,9,6,0,0,0,0,0,0,3,11,0
9197,1953,graduation,married,39722.0,0,1,-9223372036854775808,92,32,0,5,2.0,0,8.0,2,2,0,3,5,0,0,0,0,0,0,3,11,0
10832,1958,graduation,together,46610.0,0,0,-9223372036854775808,4,288,10,30,4.0,10,125.0,1,6,1,6,6,0,0,0,0,0,0,3,11,0
6421,1961,graduation,together,88347.0,0,0,1362614400000000000,32,1050,81,555,77.0,81,118.0,1,4,7,9,1,0,0,0,0,0,0,3,11,0
4207,1981,phd,married,87171.0,0,0,1357344000000000000,27,1001,44,107,58.0,44,44.0,1,6,7,11,2,0,0,0,0,0,0,3,11,0
577,1976,2n cycle,together,26907.0,1,1,-9223372036854775808,10,9,1,7,0.0,3,2.0,2,1,0,3,7,0,0,0,0,0,0,3,11,0
10855,1968,master,single,50014.0,1,0,-9223372036854775808,9,234,14,77,19.0,10,42.0,2,4,1,8,5,0,0,0,0,0,0,3,11,0
3081,1978,phd,married,41014.0,1,0,-9223372036854775808,65,7,2,6,2.0,0,3.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
3535,1965,graduation,single,66294.0,0,0,-9223372036854775808,68,251,81,334,65.0,81,117.0,1,4,3,5,2,0,0,0,0,0,0,3,11,0
247,1971,graduation,married,36715.0,1,0,-9223372036854775808,16,172,10,125,21.0,13,16.0,6,7,2,4,9,0,0,0,0,0,0,3,11,0
8707,1956,graduation,married,79456.0,0,0,-9223372036854775808,12,565,42,548,64.0,81,99.0,1,5,6,4,3,0,0,0,0,0,0,3,11,0
9523,1982,graduation,together,40479.0,1,0,-9223372036854775808,95,5,0,8,2.0,0,0.0,1,0,0,3,4,0,0,0,0,0,0,3,11,0
6072,1970,master,single,75345.0,0,0,1359763200000000000,16,918,57,556,99.0,38,126.5,1,5,8,6,3,0,0,0,0,0,0,3,11,0
6295,1977,graduation,married,54233.0,0,1,1364860800000000000,46,652,8,158,21.0,0,126.5,4,11,6,5,8,0,0,0,0,0,0,3,11,0
10914,1970,graduation,single,24163.0,1,1,1386633600000000000,3,4,1,7,2.0,1,2.0,2,1,0,3,4,0,0,0,0,0,0,3,11,0
1509,1958,phd,together,84460.0,0,0,1364774400000000000,80,152,27,103,106.0,54,81.0,0,9,9,4,5,0,0,0,0,0,0,3,11,0
5577,1983,graduation,together,43776.0,1,0,1393977600000000000,77,8,0,9,2.0,1,3.0,1,1,0,2,6,0,0,0,0,0,0,3,11,0
7348,1958,phd,single,71691.0,0,0,-9223372036854775808,0,336,81,411,120.5,32,43.0,1,4,7,5,2,0,0,0,0,0,0,3,11,0
1127,1973,phd,married,85844.0,0,0,-9223372036854775808,62,938,19,556,25.0,81,38.0,1,6,6,7,2,0,0,0,0,0,0,3,11,0
1833,1974,phd,single,39190.0,1,0,-9223372036854775808,91,68,8,18,19.0,8,12.0,2,2,1,4,5,0,0,0,0,0,0,3,11,0
4944,1959,graduation,together,71367.0,0,0,-9223372036854775808,24,227,23,389,42.0,21,75.0,1,4,5,7,2,0,0,0,0,0,0,3,11,0
9080,1972,phd,single,38578.0,1,1,-9223372036854775808,2,38,4,22,3.0,3,3.0,3,3,0,3,8,0,0,0,0,0,0,3,11,0
6466,1965,phd,married,57236.0,1,1,1417564800000000000,22,105,0,9,2.0,1,4.0,3,2,1,4,3,0,0,0,0,0,0,3,11,0
9964,1979,graduation,single,61825.0,0,1,1373241600000000000,56,162,50,100,55.0,30,27.0,1,4,2,8,4,0,0,0,0,0,0,3,11,0
4790,1958,graduation,divorced,79803.0,0,1,1391644800000000000,54,574,8,216,21.0,16,33.0,1,4,3,5,1,0,0,0,0,0,0,3,11,0
10245,1986,2n cycle,single,80910.0,0,0,-9223372036854775808,71,160,80,369,67.0,39,41.0,1,3,3,8,1,0,0,0,0,0,0,3,11,0
1109,1982,master,together,27590.0,1,0,-9223372036854775808,38,6,0,5,0.0,0,1.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
6001,1979,graduation,married,56775.0,0,1,1359676800000000000,62,614,35,160,58.0,35,35.0,2,5,8,10,5,0,0,0,0,0,0,3,11,0
5538,1975,graduation,divorced,83829.0,0,0,1376092800000000000,78,897,81,430,120.5,81,27.0,0,4,7,6,1,0,0,0,0,0,0,3,11,0
10552,1979,2n cycle,married,54210.0,0,1,-9223372036854775808,18,70,54,109,80.0,9,45.0,2,4,1,7,5,0,0,0,0,0,0,3,11,0
1545,1986,graduation,married,38508.0,1,0,1360281600000000000,95,120,19,206,25.0,19,54.0,6,7,2,5,8,0,0,0,0,0,0,3,11,0
7409,1970,graduation,together,53187.0,1,0,-9223372036854775808,66,211,2,30,7.0,7,10.0,2,4,1,6,5,0,0,0,0,0,0,3,11,0
4444,1972,graduation,married,30023.0,1,0,-9223372036854775808,28,11,0,16,7.0,6,21.0,1,2,0,3,8,0,0,0,0,0,0,3,11,0
146,1960,phd,single,76045.0,0,0,-9223372036854775808,78,760,53,400,17.0,81,0.0,1,4,5,11,2,0,0,0,0,0,0,3,11,0
6271,1952,phd,married,50870.0,0,1,-9223372036854775808,13,53,0,8,0.0,0,2.0,1,2,0,3,5,0,0,0,0,0,0,3,11,0
10065,1970,2n cycle,married,15315.0,0,0,1362700800000000000,27,7,4,13,15.0,8,17.0,2,2,0,4,5,0,0,0,0,0,0,3,11,0
4741,1974,2n cycle,married,65463.0,1,0,-9223372036854775808,17,391,32,70,21.0,32,16.0,2,6,2,9,5,0,0,0,0,0,0,3,11,0
246,1965,graduation,married,66480.0,1,1,-9223372036854775808,71,199,9,57,20.0,21,6.0,6,4,1,7,4,0,0,0,0,0,0,3,11,0
375,1954,graduation,divorced,76773.0,0,0,-9223372036854775808,79,516,56,449,86.0,33,16.0,1,2,2,11,1,0,0,0,0,0,0,3,11,0
1524,1983,2n cycle,single,81698.0,0,0,1357171200000000000,1,709,45,115,30.0,81,45.0,1,8,2,5,5,0,0,0,0,0,0,3,11,0
10022,1973,phd,single,54466.0,1,1,1409616000000000000,78,12,0,4,0.0,0,0.0,1,1,0,2,5,0,0,0,0,0,0,3,11,0
7451,1960,master,single,98777.0,0,0,-9223372036854775808,23,1000,19,556,120.5,81,38.0,0,4,6,9,1,0,0,0,0,0,0,3,11,0
11010,1984,phd,single,16269.0,1,0,-9223372036854775808,75,19,3,18,3.0,1,0.0,3,3,0,3,8,0,0,0,0,0,0,3,11,0
4356,1971,graduation,together,71819.0,0,1,-9223372036854775808,70,1224,28,140,0.0,14,126.5,3,3,3,5,6,0,0,0,0,0,0,3,11,0
3885,1983,phd,married,33569.0,1,0,-9223372036854775808,10,16,2,18,3.0,0,24.0,1,1,1,2,8,0,0,0,0,0,0,3,11,0
1175,1983,master,married,36262.0,0,0,-9223372036854775808,24,88,39,54,64.0,28,126.5,1,3,5,3,6,0,0,0,0,0,0,3,11,0
880,1966,basic,together,22634.0,0,0,-9223372036854775808,47,2,23,11,8.0,6,46.0,1,2,1,2,8,0,0,0,0,0,0,3,11,0
2320,1978,2n cycle,married,47025.0,0,1,1386547200000000000,98,508,11,59,23.0,5,29.0,5,11,1,6,9,0,0,0,0,0,0,3,11,0
850,1968,graduation,single,70566.0,0,1,1370822400000000000,4,381,28,215,84.0,28,21.0,2,6,5,9,3,0,0,0,0,0,0,3,11,0
4713,1979,phd,married,31605.0,1,0,-9223372036854775808,15,74,0,42,2.0,1,6.0,2,2,1,4,7,0,0,0,0,0,0,3,11,0
675,1973,master,divorced,52034.0,1,1,-9223372036854775808,67,146,0,93,7.0,13,73.0,5,4,2,5,7,0,0,0,0,0,0,3,11,0
5025,1979,graduation,single,48526.0,1,0,-9223372036854775808,32,23,17,23,43.0,20,9.0,1,2,1,4,3,0,0,0,0,0,0,3,11,0
2308,1954,graduation,married,46734.0,0,1,-9223372036854775808,40,110,5,137,26.0,23,29.0,2,6,1,5,7,0,0,0,0,0,0,3,11,0
5995,1962,graduation,divorced,39552.0,1,1,-9223372036854775808,54,165,3,147,4.0,24,41.0,6,6,2,5,8,0,0,0,0,0,0,3,11,0
6749,1966,graduation,single,86358.0,1,1,1344384000000000000,78,957,47,494,82.0,47,95.0,4,5,3,6,8,0,0,0,0,0,0,3,11,0
1010,1977,graduation,together,46931.0,2,1,-9223372036854775808,94,41,0,17,3.0,1,16.0,2,1,1,3,3,0,0,0,0,0,0,3,11,0
8977,1985,basic,single,16581.0,0,0,1385856000000000000,51,1,3,4,2.0,3,11.0,1,0,0,3,4,0,0,0,0,0,0,3,11,0
4756,1952,2n cycle,divorced,63998.0,0,0,-9223372036854775808,42,176,29,556,0.0,33,112.0,1,7,6,11,4,0,0,0,0,0,0,3,11,0
3412,1951,master,married,67381.0,0,1,-9223372036854775808,67,815,8,53,11.0,0,70.0,4,2,2,9,7,0,0,0,0,0,0,3,11,0
606,1967,graduation,single,25930.0,1,1,1381363200000000000,87,6,1,2,2.0,0,4.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
5961,1978,graduation,married,42693.0,1,0,1404604800000000000,29,8,4,20,6.0,3,16.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0
2975,1976,graduation,together,85606.0,0,1,1355184000000000000,89,717,42,556,120.5,30,84.0,2,6,7,9,3,0,0,0,0,0,0,3,11,0
2894,1985,graduation,single,72903.0,0,0,-9223372036854775808,74,1067,81,556,0.0,19,39.0,1,7,5,8,4,0,0,0,0,0,0,3,11,0
7613,1974,2n cycle,together,49669.0,1,0,-9223372036854775808,97,166,5,107,11.0,8,29.0,2,5,1,6,6,0,0,0,0,0,0,3,11,0
10542,1968,phd,married,36778.0,1,1,1336435200000000000,63,29,4,34,2.0,4,4.0,3,3,0,3,9,0,0,0,0,0,0,3,11,0
8015,1962,phd,divorced,85696.0,0,0,1362441600000000000,88,714,76,395,116.0,0,12.0,1,4,6,9,1,0,0,0,0,0,0,3,11,0
10617,1989,master,divorced,10979.0,0,0,-9223372036854775808,34,8,4,10,2.0,2,4.0,2,3,0,3,5,0,0,0,0,0,0,3,11,0
11166,1961,graduation,married,49678.0,0,1,1359763200000000000,81,229,5,56,3.0,2,20.0,2,6,2,4,7,0,0,0,0,0,0,3,11,0
849,1953,master,together,56129.0,0,1,-9223372036854775808,65,320,48,133,39.0,72,48.0,4,6,2,10,4,0,0,0,0,0,0,3,11,0
523,1989,graduation,married,37155.0,1,0,-9223372036854775808,51,23,0,26,7.0,15,3.0,1,2,0,4,5,0,0,0,0,0,0,3,11,0
4066,1978,2n cycle,divorced,21282.0,1,0,1415145600000000000,76,1,5,8,4.0,8,20.0,2,2,1,2,6,0,0,0,0,0,0,3,11,0
8414,1962,phd,single,33419.0,0,1,-9223372036854775808,76,56,0,12,0.0,0,18.0,2,2,0,4,7,0,0,0,0,0,0,3,11,0
819,1945,graduation,widow,63285.0,0,0,1368230400000000000,84,508,81,249,50.0,38,126.5,1,6,5,13,3,0,0,0,0,0,0,3,11,0
4961,1974,master,together,21255.0,1,0,-9223372036854775808,56,29,0,25,2.0,2,3.0,4,2,1,4,4,0,0,0,0,0,0,3,11,0
749,1981,graduation,together,42162.0,1,0,-9223372036854775808,31,46,7,59,2.0,4,27.0,2,3,1,3,6,0,0,0,0,0,0,3,11,0
5430,1956,graduation,together,54450.0,1,1,-9223372036854775808,0,454,0,171,8.0,19,32.0,6,9,2,8,8,0,0,0,0,0,0,3,11,0
7755,1954,phd,married,57744.0,0,1,1386720000000000000,91,350,3,39,0.0,0,19.0,2,9,1,4,8,0,0,0,0,0,0,3,11,0
10525,1986,graduation,single,26576.0,1,0,-9223372036854775808,40,10,0,8,0.0,0,9.0,1,1,0,2,9,0,0,0,0,0,0,3,11,0
1453,1943,phd,widow,57513.0,0,0,1370563200000000000,59,735,40,183,52.0,20,30.0,2,9,3,13,6,0,0,0,0,0,0,3,11,0
8310,1964,graduation,together,68142.0,0,1,-9223372036854775808,96,897,81,196,91.0,81,37.0,3,10,4,7,6,0,0,0,0,0,0,3,11,0
10710,1979,graduation,married,7500.0,0,1,-9223372036854775808,61,5,2,3,3.0,0,5.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0
5031,1974,graduation,together,83145.0,0,0,-9223372036854775808,14,777,35,556,39.0,81,114.0,1,5,9,11,2,0,0,0,0,0,0,3,11,0
2613,1960,master,married,54197.0,0,1,1393891200000000000,16,162,6,37,6.0,13,13.0,2,1,3,6,1,0,0,0,0,0,0,3,11,0
213,1963,phd,single,23091.0,1,1,-9223372036854775808,98,35,0,11,0.0,0,2.0,4,2,1,3,7,0,0,0,0,0,0,3,11,0
967,1976,graduation,married,46049.0,1,1,-9223372036854775808,11,342,9,112,19.0,14,19.0,6,5,2,9,7,0,0,0,0,0,0,3,11,0
1077,1974,graduation,together,56715.0,0,0,1336780800000000000,52,258,81,239,120.5,81,9.0,1,7,3,4,4,0,0,0,0,0,0,3,11,0
7959,1961,graduation,married,79410.0,0,0,-9223372036854775808,19,658,80,483,120.5,13,13.0,1,3,2,5,1,0,0,0,0,0,0,3,11,0
640,1951,graduation,married,57304.0,0,1,1383436800000000000,61,356,80,329,120.5,17,106.0,2,7,6,10,5,0,0,0,0,0,0,3,11,0
4252,1965,graduation,married,44375.0,0,1,-9223372036854775808,73,213,5,28,7.0,7,41.0,1,4,1,6,5,0,0,0,0,0,0,3,11,0
8432,1956,graduation,together,54450.0,1,1,-9223372036854775808,0,454,0,171,8.0,19,32.0,6,9,2,8,8,0,0,0,0,0,0,3,11,0
6218,1965,graduation,married,59594.0,0,1,-9223372036854775808,74,457,4,29,0.0,0,9.0,1,8,1,7,7,0,0,0,0,0,0,3,11,0
6905,1994,graduation,together,80685.0,0,0,-9223372036854775808,55,241,45,556,34.0,26,54.0,1,6,4,10,2,0,0,0,0,0,0,3,11,0
5922,1974,phd,married,40344.0,0,1,-9223372036854775808,48,210,0,6,0.0,0,2.0,2,4,1,5,7,0,0,0,0,0,0,3,11,0
3598,1972,graduation,married,62710.0,0,1,-9223372036854775808,53,441,35,83,7.0,29,11.0,4,4,2,12,4,0,0,0,0,0,0,3,11,0
6116,1968,2n cycle,married,48985.0,0,1,1367884800000000000,13,19,13,18,10.0,7,8.0,1,1,1,3,3,0,0,0,0,0,0,3,11,0
6263,1968,graduation,together,35322.0,1,2,-9223372036854775808,34,28,9,37,12.0,7,13.0,3,2,0,4,8,0,0,0,0,0,0,3,11,0
10486,1948,graduation,married,77142.0,0,0,-9223372036854775808,54,476,75,162,29.0,81,97.0,1,4,4,8,2,0,0,0,0,0,0,3,11,0
2410,1969,graduation,single,81657.0,0,0,-9223372036854775808,69,364,40,425,120.5,60,50.0,1,3,4,8,1,0,0,0,0,0,0,3,11,0
193,1996,basic,married,14421.0,0,0,-9223372036854775808,81,0,0,2,3.0,3,8.0,1,1,0,2,5,0,0,0,0,0,0,3,11,0
3363,1974,2n cycle,married,20130.0,0,0,-9223372036854775808,99,0,6,3,7.0,6,12.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0
8278,1990,phd,married,74214.0,0,0,-9223372036854775808,3,863,81,547,86.0,81,33.0,1,8,2,5,5,0,0,0,0,0,0,3,11,0
10660,1957,master,married,66726.0,1,1,1417392000000000000,61,349,7,35,0.0,0,47.0,3,8,2,4,7,0,0,0,0,0,0,3,11,0
8686,1979,basic,together,23724.0,1,0,1375315200000000000,65,5,23,15,0.0,18,14.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0
1604,1960,master,married,47353.0,0,1,-9223372036854775808,93,184,2,19,8.0,8,4.0,3,2,2,6,5,0,0,0,0,0,0,3,11,0
5907,1952,master,married,33444.0,1,1,1331424000000000000,24,8,0,8,0.0,0,2.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0
10669,1981,graduation,married,54386.0,0,1,-9223372036854775808,8,277,21,64,62.0,21,25.0,2,3,2,10,3,0,0,0,0,0,0,3,11,0
2918,1981,graduation,divorced,28510.0,1,1,-9223372036854775808,72,44,5,19,0.0,4,19.0,3,2,0,4,5,0,0,0,0,0,0,3,11,0
5735,1991,master,single,90638.0,0,0,-9223372036854775808,29,1156,81,556,94.0,81,96.0,1,3,4,10,1,0,0,0,0,0,0,3,11,0
359,1950,graduation,together,48070.0,0,1,-9223372036854775808,33,373,14,83,6.0,9,19.0,3,8,2,6,7,0,0,0,0,0,0,3,11,0
8387,1957,graduation,married,43140.0,0,1,1367366400000000000,68,134,8,76,6.0,0,11.0,1,4,1,5,6,0,0,0,0,0,0,3,11,0
1829,1961,phd,divorced,54959.0,0,1,-9223372036854775808,55,1148,0,60,0.0,0,24.0,3,9,5,4,7,0,0,0,0,0,0,3,11,0
3839,1958,basic,single,15056.0,1,1,1362441600000000000,76,6,12,3,21.0,6,40.0,5,2,2,3,5,0,0,0,0,0,0,3,11,0
9392,1971,graduation,single,26954.0,1,0,1407196800000000000,17,4,1,11,0.0,0,1.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
2292,1985,graduation,single,22327.0,1,0,1360281600000000000,94,5,4,8,2.0,0,5.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0
10466,1965,graduation,married,44393.0,1,1,-9223372036854775808,86,24,2,20,2.0,2,10.0,2,1,0,4,4,0,0,0,0,0,0,3,11,0
9855,1952,phd,single,62000.0,0,1,-9223372036854775808,25,899,0,101,0.0,0,20.0,1,6,6,13,4,0,0,0,0,0,0,3,11,0
4088,1962,phd,together,31497.0,0,1,1339459200000000000,22,108,1,28,13.0,1,4.0,2,3,1,4,8,0,0,0,0,0,0,3,11,0
5231,1974,2n cycle,married,45894.0,0,2,-9223372036854775808,15,27,2,7,0.0,2,13.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0
590,1970,master,divorced,78579.0,0,0,-9223372036854775808,35,816,66,549,120.5,66,99.0,1,5,6,4,3,0,0,0,0,0,0,3,11,0
8732,1969,master,widow,67369.0,0,1,-9223372036854775808,81,1225,0,70,37.0,14,42.0,4,7,4,10,4,0,0,0,0,0,0,3,11,0
2315,1960,graduation,divorced,58401.0,0,1,-9223372036854775808,55,10,0,11,17.0,29,29.0,1,1,2,2,4,0,0,0,0,0,0,3,11,0
3515,1952,graduation,single,62307.0,0,1,-9223372036854775808,94,87,13,34,10.0,6,10.0,1,4,0,4,5,0,0,0,0,0,0,3,11,0
2245,1969,master,married,43641.0,1,1,-9223372036854775808,50,57,2,51,4.0,2,23.0,3,2,1,4,6,0,0,0,0,0,0,3,11,0
6283,1968,master,divorced,63841.0,0,1,-9223372036854775808,64,635,15,100,20.0,7,126.5,1,9,3,9,6,0,0,0,0,0,0,3,11,0
2246,1965,2n cycle,married,46891.0,0,1,1357689600000000000,91,43,12,23,29.0,15,61.0,1,2,1,4,4,0,0,0,0,0,0,3,11,0
6606,1969,master,married,70091.0,1,0,-9223372036854775808,11,964,34,137,15.0,0,11.0,2,5,2,10,8,0,0,0,0,0,0,3,11,0
5545,1972,phd,married,78075.0,0,0,1399161600000000000,72,572,8,259,34.0,35,80.0,1,3,5,5,1,0,0,0,0,0,0,3,11,0
7342,1961,2n cycle,widow,59184.0,0,1,1347148800000000000,6,341,81,113,120.5,81,66.0,3,6,6,12,5,0,0,0,0,0,0,3,11,0
837,1977,graduation,married,54809.0,1,1,1383955200000000000,0,63,6,57,13.0,13,22.0,4,2,1,5,4,0,0,0,0,0,0,3,11,0
9500,1959,graduation,married,58113.0,0,1,-9223372036854775808,66,221,81,169,102.0,78,84.0,3,9,2,8,7,0,0,0,0,0,0,3,11,0
3602,1958,master,married,51412.0,0,1,-9223372036854775808,42,140,3,29,4.0,5,14.0,2,3,2,4,4,0,0,0,0,0,0,3,11,0
234,1979,graduation,divorced,15287.0,1,0,1349827200000000000,60,1,2,8,4.0,3,13.0,2,1,1,2,7,0,0,0,0,0,0,3,11,0
2995,1957,master,together,66636.0,0,0,-9223372036854775808,64,291,10,556,84.0,10,0.0,1,3,4,9,1,0,0,0,0,0,0,3,11,0
1118,1956,master,married,50965.0,0,1,-9223372036854775808,87,544,13,85,8.0,6,29.0,3,10,4,5,8,0,0,0,0,0,0,3,11,0
7789,1965,phd,married,84618.0,0,0,-9223372036854775808,96,684,81,556,21.0,66,0.0,1,6,9,10,2,0,0,0,0,0,0,3,11,0
3068,1990,graduation,married,18351.0,0,0,-9223372036854775808,1,1,12,9,0.0,14,7.0,1,2,0,3,7,0,0,0,0,0,0,3,11,0
8955,1957,phd,together,40451.0,0,2,-9223372036854775808,54,35,0,4,0.0,0,10.0,1,1,1,2,5,0,0,0,0,0,0,3,11,0
945,1965,graduation,together,36317.0,0,1,-9223372036854775808,53,87,3,25,3.0,2,13.0,2,3,0,4,7,0,0,0,0,0,0,3,11,0
5644,1957,graduation,together,42213.0,0,1,1386633600000000000,96,309,3,24,4.0,3,20.0,2,5,1,7,7,0,0,0,0,0,0,3,11,0
7192,1955,graduation,together,65748.0,0,1,-9223372036854775808,58,172,73,93,95.0,78,34.0,2,2,4,10,1,0,0,0,0,0,0,3,11,0
2324,1972,graduation,together,77044.0,0,1,-9223372036854775808,12,625,38,242,50.0,34,76.0,2,7,10,11,4,0,0,0,0,0,0,3,11,0
697,1969,graduation,together,74918.0,0,0,1386028800000000000,78,972,59,556,25.0,19,59.0,1,5,9,6,3,0,0,0,0,0,0,3,11,0
3439,1972,graduation,married,56721.0,1,1,-9223372036854775808,64,157,6,39,6.0,13,75.0,5,4,1,5,6,0,0,0,0,0,0,3,11,0
1506,1975,graduation,single,42160.0,1,1,-9223372036854775808,26,48,9,45,3.0,15,20.0,4,2,1,4,6,0,0,0,0,0,0,3,11,0
232,1965,graduation,single,61559.0,0,1,-9223372036854775808,8,279,81,88,32.0,14,34.0,1,4,2,10,3,0,0,0,0,0,0,3,11,0
8876,1963,phd,together,33629.0,1,1,1344384000000000000,49,132,0,16,0.0,0,4.0,5,3,1,4,9,0,0,0,0,0,0,3,11,0
4500,1991,phd,together,68682.0,0,0,1370822400000000000,56,919,0,505,99.0,30,45.0,1,4,9,10,2,0,0,0,0,0,0,3,11,0
9739,1963,graduation,single,34377.0,0,1,-9223372036854775808,55,62,0,22,3.0,1,26.0,2,2,2,2,7,0,0,0,0,0,0,3,11,0
10395,1986,basic,single,8940.0,1,0,-9223372036854775808,25,1,45,3,4.0,6,42.0,3,3,1,3,8,0,0,0,0,0,0,3,11,0
1176,1973,graduation,married,26228.0,1,0,-9223372036854775808,50,2,6,4,3.0,1,9.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0
1627,1957,2n cycle,divorced,77297.0,0,0,-9223372036854775808,84,408,61,109,48.0,81,41.0,1,5,7,9,4,0,0,0,0,0,0,3,11,0
938,1981,graduation,married,40211.0,1,1,-9223372036854775808,30,51,1,7,2.0,1,25.0,2,2,1,2,8,0,0,0,0,0,0,3,11,0
2740,1958,phd,widow,33438.0,1,1,-9223372036854775808,81,62,1,16,3.0,2,6.0,4,2,1,4,5,0,0,0,0,0,0,3,11,0
257,1959,phd,married,75032.0,0,1,-9223372036854775808,74,952,12,180,47.0,12,12.0,2,5,4,9,3,0,0,0,0,0,0,3,11,0
4058,1955,phd,single,61284.0,0,0,1386633600000000000,76,618,15,106,20.0,7,45.0,1,11,2,8,6,0,0,0,0,0,0,3,11,0
7736,1986,graduation,married,22518.0,1,0,-9223372036854775808,36,11,7,12,2.0,2,27.0,2,2,1,2,5,0,0,0,0,0,0,3,11,0
8210,1975,master,married,54730.0,0,1,-9223372036854775808,64,318,3,17,4.0,7,56.0,5,4,1,8,4,0,0,0,0,0,0,3,11,0
833,1955,master,married,38452.0,1,1,-9223372036854775808,62,56,0,14,0.0,0,2.0,3,3,0,3,7,0,0,0,0,0,0,3,11,0
6230,1971,graduation,divorced,44421.0,1,1,-9223372036854775808,53,110,5,59,7.0,1,7.0,5,5,0,4,8,0,0,0,0,0,0,3,11,0
7325,1986,phd,together,38197.0,1,0,-9223372036854775808,86,23,0,11,2.0,1,3.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0
1307,1978,graduation,divorced,41986.0,0,1,1409616000000000000,15,27,5,8,8.0,3,12.0,3,3,0,4,4,0,0,0,0,0,0,3,11,0
1502,1983,graduation,together,28427.0,1,0,-9223372036854775808,67,18,3,19,3.0,3,6.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0
6211,1976,phd,together,37395.0,1,0,1391558400000000000,47,18,0,9,0.0,1,11.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0
843,1971,graduation,married,64722.0,1,0,-9223372036854775808,47,303,0,280,60.0,81,15.0,4,8,2,11,6,0,0,0,0,0,0,3,11,0
4174,1956,master,together,55249.0,0,1,-9223372036854775808,81,97,1,19,2.0,0,11.0,1,2,1,4,3,0,0,0,0,0,0,3,11,0
9757,1972,graduation,together,84906.0,0,0,1365552000000000000,98,997,15,414,99.0,30,76.0,1,5,6,12,2,0,0,0,0,0,0,3,11,0
